Op,_id,_doc
I,5dcb175dbd2cc9603b36e51c,"{ ""_id"" : { ""$oid"" : ""5dcb175dbd2cc9603b36e51c"" }, ""externalId"" : ""d706e186-7c18-493c-9d35-5c0b13535d0c"", ""timeStamp"" : 1573590877531, ""name"" : ""Fremont Unified School District"", ""description"" : ""Bus Parking Lot"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 37.50740199999999902, ""longitude"" : -121.96140139999999974 }, ""businessType"" : ""FLEET - SCHOOL BUS"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""ecc0ec8b-9458-47ba-b609-0dd5eac8e046"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -121.96140139999999974, ""y"" : 37.50740199999999902 }, ""address"" : { ""streetAddress"" : ""43770 S Grimmer Blvd"", ""city"" : ""Fremont"", ""state"" : ""CA"", ""zipCode"" : ""94538"", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""CA"" }, ""zoneId"" : ""America/Los_Angeles"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e167825bd2cc95298dc8561,"{ ""_id"" : { ""$oid"" : ""5e167825bd2cc95298dc8561"" }, ""externalId"" : ""d5d98728-ebe8-45cf-9459-bf923eaad13e"", ""timeStamp"" : 1578530853903, ""name"" : ""EV Connect HQ"", ""description"" : ""Parking lot"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 33.925309900000002017, ""longitude"" : -118.38810329999999738 }, ""organizationId"" : ""306ae498-12f3-4d50-b40a-0d47a5b30931"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -118.38810329999999738, ""y"" : 33.925309900000002017 }, ""address"" : { ""streetAddress"" : ""615 N Nash St"", ""city"" : ""El Segundo"", ""state"" : ""CA"", ""zipCode"" : ""90245"", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""CA"" }, ""zoneId"" : ""America/Los_Angeles"", ""_class"" : ""com.evconnect.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e17693dbd2cc95298dc8ef2,"{ ""_id"" : { ""$oid"" : ""5e17693dbd2cc95298dc8ef2"" }, ""externalId"" : ""af7ec91f-7554-40fe-b9f9-5239507d4ea8"", ""timeStamp"" : 1578592573880, ""name"" : ""86-86 Palo Alto St"", ""description"" : ""Parking Lot"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 40.718730600000000663, ""longitude"" : -73.77311259999999038 }, ""businessType"" : ""EDUCATION"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""a2c6f591-9910-4499-8505-5d38866fd2ab"", ""utilityProgram"" : { ""utilityId"" : ""ea390345-1f20-4b5c-9660-4e906001d2c8"", ""utilityName"" : ""NYSERDA"" }, ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -73.77311259999999038, ""y"" : 40.718730600000000663 }, ""address"" : { ""streetAddress"" : ""86-86 Palo Alto St"", ""city"" : ""Hollis"", ""state"" : ""NY"", ""iso2CountryCode"" : ""US"", ""iso3CountryCode"" : ""USA"", ""regionCode"" : ""NY"", ""zipCode"" : ""11423"" }, ""zoneId"" : ""America/New_York"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.rest.domian.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e1e1becbd2cc95298dd059c,"{ ""_id"" : { ""$oid"" : ""5e1e1becbd2cc95298dd059c"" }, ""externalId"" : ""21cc2860-a441-4554-a963-3a44b089c658"", ""timeStamp"" : 1579031532235, ""name"" : ""Building 350"", ""description"" : ""Parking Lot"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 33.842127800000000093, ""longitude"" : -118.39024469999999667 }, ""businessType"" : null, ""siteType"" : ""DESTINATION"", ""organizationId"" : ""f1a1bc15-d575-40ca-aa9c-376b2ffb0ec6"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -118.39024469999999667, ""y"" : 33.842127800000000093 }, ""address"" : { ""streetAddress"" : ""300 The Village Dr"", ""city"" : ""Redondo Beach"", ""state"" : ""CA"", ""zipCode"" : ""90277"", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""CA"" }, ""zoneId"" : ""America/Los_Angeles"", ""ccEmails"" : [  ], ""defaultLocationTariffId"" : ""681701f6-37bc-4622-a38f-8c892690522e"", ""_class"" : ""com.evconnect.domain.Location"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e25fc49384854583837cfc2,"{ ""_id"" : { ""$oid"" : ""5e25fc49384854583837cfc2"" }, ""externalId"" : ""04524162-ddba-4bd9-9020-1923c98e262c"", ""timeStamp"" : 1579547721040, ""name"" : ""Genesee Community College"", ""description"" : ""Parking Lot"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 43.016226000000003182, ""longitude"" : -78.137984000000002993 }, ""businessType"" : ""EDUCATION"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""b0540113-f254-4250-af18-de4dc9f65977"", ""utilityProgram"" : { ""utilityId"" : ""dde883d8-75a6-45e6-b544-cbb2a9339ceb"", ""utilityName"" : ""National Grid NY"" }, ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -78.137984000000002993, ""y"" : 43.016226000000003182 }, ""address"" : { ""streetAddress"" : ""1 College Rd"", ""city"" : ""Batavia"", ""state"" : ""NY"", ""zipCode"" : ""14020"", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""NY"" }, ""zoneId"" : ""America/New_York"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e3de4dd3848543d9193a4c4,"{ ""_id"" : { ""$oid"" : ""5e3de4dd3848543d9193a4c4"" }, ""externalId"" : ""b528d833-7006-4713-a4cb-fa8508ef5e67"", ""timeStamp"" : 1581114589664, ""name"" : ""(F) VDL USA (June)"", ""description"" : ""June"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 37.398087300000000255, ""longitude"" : -77.524284399999999096 }, ""organizationId"" : ""c82684fe-4dfc-4c7c-ab87-54bfd40dd187"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -77.524284399999999096, ""y"" : 37.398087300000000255 }, ""address"" : { ""streetAddress"" : ""June"", ""city"" : ""VDL"", ""state"" : ""USA"", ""zipCode"" : ""."", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""VA"" }, ""zoneId"" : ""America/New_York"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5e6183463848543915fcb523,"{ ""_id"" : { ""$oid"" : ""5e6183463848543915fcb523"" }, ""externalId"" : ""c87f63d9-a4ac-45ad-a360-a5d4421897d7"", ""timeStamp"" : 1583448902016, ""name"" : ""Northwood School"", ""description"" : ""Parking Lot"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 44.293346999999997138, ""longitude"" : -73.971582999999995423 }, ""businessType"" : ""EDUCATION"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""17cfa2a5-f76a-4fb6-8861-faadfd53b574"", ""utilityProgram"" : { ""utilityId"" : ""ea390345-1f20-4b5c-9660-4e906001d2c8"", ""utilityName"" : ""NYSERDA"" }, ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -73.971582999999995423, ""y"" : 44.293346999999997138 }, ""address"" : { ""streetAddress"" : ""92 Northwood Rd"", ""city"" : ""Lake Placid"", ""state"" : ""NY"", ""iso2CountryCode"" : ""US"", ""iso3CountryCode"" : ""USA"", ""regionCode"" : ""NY"", ""zipCode"" : ""12946"" }, ""zoneId"" : ""America/New_York"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.rest.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,583c7a8fca8bcc46040b6f1f,"{ ""_id"" : { ""$oid"" : ""583c7a8fca8bcc46040b6f1f"" }, ""externalId"" : ""96b18de7-ba12-4e2a-9706-7918cf0f3f6a"", ""timeStamp"" : 1480358543713, ""name"" : ""Adler Realty - Bakersfield"", ""description"" : ""4900 California Avenue"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 35.365114800000000628, ""longitude"" : -119.05666270000000395 }, ""businessType"" : ""WORKPLACE"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""4b964744-8425-4cad-b306-49f02442e889"", ""utilityProgram"" : { ""utilityId"" : ""SCE"", ""utilityName"" : ""Southern California Edison"", ""siteId"" : ""1234"", ""slap"" : ""SCEC"" }, ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -119.05666270000000395, ""y"" : 35.365114800000000628 }, ""address"" : { ""streetAddress"" : ""4900 California Avenue"", ""city"" : ""Bakersfield"", ""state"" : ""CA"", ""iso2CountryCode"" : ""US"", ""iso3CountryCode"" : ""USA"", ""regionCode"" : ""CA"", ""zipCode"" : ""93309"" }, ""zoneId"" : ""America/Los_Angeles"", ""ccEmails"" : [  ], ""defaultLocationTariffId"" : ""bb1501b4-98b9-45ba-9767-6b81aa11225b"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } }, ""_class"" : ""com.evconnect.rest.domain.Location"" }"
I,58b99322dd590e2c0f7b4b40,"{ ""_id"" : { ""$oid"" : ""58b99322dd590e2c0f7b4b40"" }, ""_class"" : ""com.evconnect.domain.Location"", ""externalId"" : ""4cca1da8-1013-47d7-b85f-de50a2965ad5"", ""timeStamp"" : 1488556834918, ""name"" : ""121 King St W (Standard Life Centre Toronto)"", ""description"" : ""KSI-184"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 43.647646399999999289, ""longitude"" : -79.383027999999995927 }, ""organizationId"" : ""42ff595f-0534-42e8-aec1-9b2a1f27cef8"", ""point"" : { ""x"" : -79.383027999999995927, ""y"" : 43.647646399999999289 }, ""address"" : { ""_id"" : null, ""streetAddress"" : ""121 King Street West"", ""city"" : ""Toronto"", ""state"" : ""Ontario"", ""zipCode"" : ""M5H 3T9"", ""timeStamp"" : 1488556834918, ""externalId"" : ""ec1fff92-9542-48e3-a101-969f25297629"", ""iso3CountryCode"" : ""CAN"", ""iso2CountryCode"" : ""CA"", ""regionCode"" : ""ON"" }, ""zoneId"" : ""America/Toronto"", ""networkId"" : ""koben-systems"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,594198d0ca8bcc1aac73c443,"{ ""_id"" : { ""$oid"" : ""594198d0ca8bcc1aac73c443"" }, ""_class"" : ""com.evconnect.domain.Location"", ""externalId"" : ""d4c15de6-972d-408b-a37f-d6509bb067ec"", ""timeStamp"" : 1497471184437, ""name"" : ""Lucliff Place Toronto"", ""description"" : ""KSI-ON406"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 43.658144700000001137, ""longitude"" : -79.385358799999991675 }, ""organizationId"" : ""42a96595-3e4a-434f-9814-440f153a2ef3"", ""point"" : { ""x"" : -79.385358799999991675, ""y"" : 43.658144700000001137 }, ""address"" : { ""_id"" : null, ""streetAddress"" : ""700 Bay Street"", ""city"" : ""Toronto"", ""state"" : ""Ontario"", ""zipCode"" : ""M5G 1Z6"", ""timeStamp"" : 1497471184437, ""externalId"" : ""f9064c75-7f4c-444e-b5f6-38481204bf5c"", ""iso3CountryCode"" : ""CAN"", ""iso2CountryCode"" : ""CA"", ""regionCode"" : ""ON"" }, ""zoneId"" : ""America/Toronto"", ""networkId"" : ""koben-systems"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5a6a90b1dd590e7481e44908,"{ ""_id"" : { ""$oid"" : ""5a6a90b1dd590e7481e44908"" }, ""externalId"" : ""9400e9be-a415-4e26-bda6-4100d0a26541"", ""timeStamp"" : 1516933297964, ""name"" : ""Town of Black Brook"", ""description"" : ""Black Brook"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 44.442527800000000582, ""longitude"" : -73.67460309999999879 }, ""businessType"" : ""MUNICIPALITY"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""d408c667-9549-458f-b953-ec6dbaf55141"", ""utilityProgram"" : { ""utilityId"" : ""0e3fd551-366a-4cbf-a284-22eea759ec45"", ""utilityName"" : ""CGC"" }, ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -73.67460309999999879, ""y"" : 44.442527800000000582 }, ""address"" : { ""streetAddress"" : ""18 N Main St"", ""city"" : ""Au Sable Forks"", ""state"" : ""NY"", ""iso2CountryCode"" : ""US"", ""iso3CountryCode"" : ""USA"", ""regionCode"" : ""NY"", ""zipCode"" : ""12912"" }, ""zoneId"" : ""America/New_York"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.rest.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5a815960ca8bcc452b17efdc,"{ ""_id"" : { ""$oid"" : ""5a815960ca8bcc452b17efdc"" }, ""externalId"" : ""2e825a49-22f3-4dd5-a442-5249acf12b2a"", ""timeStamp"" : 1518426464885, ""name"" : ""Plumas Unified School District"", ""description"" : ""Plumas Unified School District"", ""hideOnMap"" : true, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 39.937858299999987821, ""longitude"" : -120.9055551999999949 }, ""businessType"" : ""FLEET - SCHOOL BUS"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""a7ab2a68-d7b6-4022-9b96-b5dd79fc7626"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -120.9055551999999949, ""y"" : 39.937858299999987821 }, ""address"" : { ""streetAddress"" : ""113 N. Mill Cr. Rd."", ""city"" : ""Quincy"", ""state"" : ""CA"", ""iso2CountryCode"" : ""US"", ""iso3CountryCode"" : ""USA"", ""regionCode"" : ""CA"", ""zipCode"" : ""95971"" }, ""zoneId"" : ""America/Los_Angeles"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.rest.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
I,5aa70425ca8bcc51b1db9e1c,"{ ""_id"" : { ""$oid"" : ""5aa70425ca8bcc51b1db9e1c"" }, ""externalId"" : ""47eae973-ffe9-4038-86f0-a25f559afa85"", ""timeStamp"" : 1520895013841, ""name"" : ""Redondo Beach Station"", ""description"" : ""Parking lot"", ""hideOnMap"" : false, ""isRfidRequired"" : false, ""latitudeLongitude"" : { ""latitude"" : 33.894597900000000834, ""longitude"" : -118.36914710000000639 }, ""businessType"" : ""PARKING LOT/GARAGE"", ""siteType"" : ""DESTINATION"", ""organizationId"" : ""c0720b88-159a-498c-8162-7d8ec7f21758"", ""networkId"" : ""ev-connect"", ""point"" : { ""x"" : -118.36914710000000639, ""y"" : 33.894597900000000834 }, ""address"" : { ""streetAddress"" : ""2406 Marine Ave"", ""city"" : ""Redondo Beach"", ""state"" : ""CA"", ""zipCode"" : ""90278"", ""iso3CountryCode"" : ""USA"", ""iso2CountryCode"" : ""US"", ""regionCode"" : ""CA"" }, ""zoneId"" : ""America/Los_Angeles"", ""ccEmails"" : [  ], ""_class"" : ""com.evconnect.domain.Location"", ""defaultLocationTariffId"" : ""FREE_TARIFF_ID"", ""hoursOfAvailability"" : { ""MONDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""TUESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""WEDNESDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""THURSDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""FRIDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SATURDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" }, ""SUNDAY"" : { ""isOpen"" : true, ""startTime"" : ""00:00"", ""endTime"" : ""00:00"" } } }"
